ID,DataType,ProductionString,UpdatedTS,DeviceID,MachineID
4086,41,START-41-323-20231209-011047-END,2023-12-09 13:10:47,11,323
4087,40,START-40-323-20231209-011051-END,2023-12-09 13:10:51,11,323
4088,1,START-1-323-20231209-011011-20231209-011051-END,2023-12-09 13:10:51,11,323
4089,11,START-11-323-20231209-011059-END,2023-12-09 13:10:59,11,323
4090,41,START-41-323-20231209-011059-END,2023-12-09 13:10:59,11,323
4091,40,START-40-323-20231209-011103-END,2023-12-09 13:11:03,11,323
4092,41,START-41-323-20231209-011103-END,2023-12-09 13:11:03,11,323
4093,40,START-40-323-20231209-011107-END,2023-12-09 13:11:07,11,323
4094,41,START-41-323-20231209-011107-END,2023-12-09 13:11:07,11,323
4095,40,START-40-323-20231209-011111-END,2023-12-09 13:11:11,11,323
4096,41,START-41-323-20231209-011111-END,2023-12-09 13:11:11,11,323
4097,40,START-40-323-20231209-011115-END,2023-12-09 13:11:15,11,323
4098,41,START-41-323-20231209-011115-END,2023-12-09 13:11:15,11,323
4099,40,START-40-323-20231209-011119-END,2023-12-09 13:11:19,11,323
4100,41,START-41-323-20231209-011119-END,2023-12-09 13:11:19,11,323
4101,40,START-40-323-20231209-011123-END,2023-12-09 13:11:23,11,323
4102,41,START-41-323-20231209-011123-END,2023-12-09 13:11:23,11,323
4103,40,START-40-323-20231209-011126-END,2023-12-09 13:11:27,11,323
4104,41,START-41-323-20231209-011127-END,2023-12-09 13:11:27,11,323
4105,40,START-40-323-20231209-011130-END,2023-12-09 13:11:30,11,323
4106,41,START-41-323-20231209-011131-END,2023-12-09 13:11:31,11,323
4107,40,START-40-323-20231209-011134-END,2023-12-09 13:11:34,11,323
4108,41,START-41-323-20231209-011134-END,2023-12-09 13:11:35,11,323
4109,40,START-40-323-20231209-011138-END,2023-12-09 13:11:38,11,323
4110,1,START-1-323-20231209-011059-20231209-011138-END,2023-12-09 13:11:38,11,323
4111,11,START-11-323-20231209-011146-END,2023-12-09 13:11:46,11,323
4112,41,START-41-323-20231209-011147-END,2023-12-09 13:11:47,11,323
4113,40,START-40-323-20231209-011150-END,2023-12-09 13:11:50,11,323
4114,41,START-41-323-20231209-011150-END,2023-12-09 13:11:51,11,323
4115,40,START-40-323-20231209-011154-END,2023-12-09 13:11:54,11,323
4116,41,START-41-323-20231209-011154-END,2023-12-09 13:11:55,11,323
4117,40,START-40-323-20231209-011158-END,2023-12-09 13:11:58,11,323
4118,41,START-41-323-20231209-011158-END,2023-12-09 13:11:58,11,323
4119,40,START-40-323-20231209-011202-END,2023-12-09 13:12:02,11,323
4120,41,START-41-323-20231209-011202-END,2023-12-09 13:12:02,11,323
4121,40,START-40-323-20231209-011206-END,2023-12-09 13:12:06,11,323
4122,41,START-41-323-20231209-011206-END,2023-12-09 13:12:06,11,323
4123,40,START-40-323-20231209-011210-END,2023-12-09 13:12:10,11,323
4124,41,START-41-323-20231209-011210-END,2023-12-09 13:12:10,11,323
4125,40,START-40-323-20231209-011214-END,2023-12-09 13:12:14,11,323
4126,41,START-41-323-20231209-011214-END,2023-12-09 13:12:14,11,323
4127,40,START-40-323-20231209-011218-END,2023-12-09 13:12:18,11,323
4128,41,START-41-323-20231209-011218-END,2023-12-09 13:12:18,11,323
4129,40,START-40-323-20231209-011222-END,2023-12-09 13:12:22,11,323
4130,41,START-41-323-20231209-011222-END,2023-12-09 13:12:22,11,323
4131,40,START-40-323-20231209-011226-END,2023-12-09 13:12:26,11,323
4132,1,START-1-323-20231209-011146-20231209-011226-END,2023-12-09 13:12:26,11,323
4133,11,START-11-323-20231209-011234-END,2023-12-09 13:12:34,11,323
4134,41,START-41-323-20231209-011234-END,2023-12-09 13:12:34,11,323
4135,40,START-40-323-20231209-011238-END,2023-12-09 13:12:38,11,323
4136,41,START-41-323-20231209-011238-END,2023-12-09 13:12:38,11,323
4137,40,START-40-323-20231209-011242-END,2023-12-09 13:12:42,11,323
4138,41,START-41-323-20231209-011242-END,2023-12-09 13:12:42,11,323
4139,40,START-40-323-20231209-011246-END,2023-12-09 13:12:46,11,323
4140,41,START-41-323-20231209-011246-END,2023-12-09 13:12:46,11,323
4141,40,START-40-323-20231209-011250-END,2023-12-09 13:12:50,11,323
4142,41,START-41-323-20231209-011250-END,2023-12-09 13:12:50,11,323
4143,40,START-40-323-20231209-011254-END,2023-12-09 13:12:54,11,323
4144,41,START-41-323-20231209-011254-END,2023-12-09 13:12:54,11,323
4145,40,START-40-323-20231209-011258-END,2023-12-09 13:12:58,11,323
4146,41,START-41-323-20231209-011258-END,2023-12-09 13:12:58,11,323
4147,40,START-40-323-20231209-011302-END,2023-12-09 13:13:02,11,323
4148,41,START-41-323-20231209-011302-END,2023-12-09 13:13:02,11,323
4149,40,START-40-323-20231209-011306-END,2023-12-09 13:13:06,11,323
4150,41,START-41-323-20231209-011306-END,2023-12-09 13:13:06,11,323
4151,40,START-40-323-20231209-011309-END,2023-12-09 13:13:10,11,323
4152,41,START-41-323-20231209-011310-END,2023-12-09 13:13:10,11,323
4153,40,START-40-323-20231209-011313-END,2023-12-09 13:13:13,11,323
4154,1,START-1-323-20231209-011234-20231209-011314-END,2023-12-09 13:13:14,11,323
4155,11,START-11-323-20231209-011322-END,2023-12-09 13:13:22,11,323
4156,41,START-41-323-20231209-011322-END,2023-12-09 13:13:22,11,323
4157,40,START-40-323-20231209-011325-END,2023-12-09 13:13:26,11,323
4158,41,START-41-323-20231209-011326-END,2023-12-09 13:13:26,11,323
4159,40,START-40-323-20231209-011329-END,2023-12-09 13:13:29,11,323
4160,41,START-41-323-20231209-011330-END,2023-12-09 13:13:30,11,323
4161,40,START-40-323-20231209-011333-END,2023-12-09 13:13:33,11,323
4162,41,START-41-323-20231209-011333-END,2023-12-09 13:13:34,11,323
4163,40,START-40-323-20231209-011337-END,2023-12-09 13:13:37,11,323
4164,41,START-41-323-20231209-011337-END,2023-12-09 13:13:37,11,323
4165,40,START-40-323-20231209-011341-END,2023-12-09 13:13:41,11,323
4166,41,START-41-323-20231209-011341-END,2023-12-09 13:13:41,11,323
4167,40,START-40-323-20231209-011345-END,2023-12-09 13:13:45,11,323
4168,41,START-41-323-20231209-011345-END,2023-12-09 13:13:45,11,323
4169,40,START-40-323-20231209-011349-END,2023-12-09 13:13:49,11,323
4170,41,START-41-323-20231209-011349-END,2023-12-09 13:13:49,11,323
4171,40,START-40-323-20231209-011353-END,2023-12-09 13:13:53,11,323
4172,41,START-41-323-20231209-011353-END,2023-12-09 13:13:53,11,323
4173,40,START-40-323-20231209-011357-END,2023-12-09 13:13:57,11,323
4174,41,START-41-323-20231209-011357-END,2023-12-09 13:13:57,11,323
4175,40,START-40-323-20231209-011401-END,2023-12-09 13:14:01,11,323
4176,1,START-1-323-20231209-011322-20231209-011401-END,2023-12-09 13:14:01,11,323
4177,11,START-11-323-20231209-011409-END,2023-12-09 13:14:09,11,323
4178,41,START-41-323-20231209-011409-END,2023-12-09 13:14:09,11,323
4179,40,START-40-323-20231209-011413-END,2023-12-09 13:14:13,11,323
4180,41,START-41-323-20231209-011413-END,2023-12-09 13:14:13,11,323
4181,40,START-40-323-20231209-011417-END,2023-12-09 13:14:17,11,323
4182,41,START-41-323-20231209-011417-END,2023-12-09 13:14:17,11,323
4183,40,START-40-323-20231209-011421-END,2023-12-09 13:14:21,11,323
4184,41,START-41-323-20231209-011421-END,2023-12-09 13:14:21,11,323
4185,40,START-40-323-20231209-011425-END,2023-12-09 13:14:25,11,323
4186,41,START-41-323-20231209-011425-END,2023-12-09 13:14:25,11,323
4187,40,START-40-323-20231209-011429-END,2023-12-09 13:14:29,11,323
4188,41,START-41-323-20231209-011429-END,2023-12-09 13:14:29,11,323
4189,40,START-40-323-20231209-011433-END,2023-12-09 13:14:33,11,323
4190,41,START-41-323-20231209-011433-END,2023-12-09 13:14:33,11,323
4191,40,START-40-323-20231209-011437-END,2023-12-09 13:14:37,11,323
4192,41,START-41-323-20231209-011437-END,2023-12-09 13:14:37,11,323
4193,40,START-40-323-20231209-011441-END,2023-12-09 13:14:41,11,323
4194,41,START-41-323-20231209-011441-END,2023-12-09 13:14:41,11,323
4195,40,START-40-323-20231209-011445-END,2023-12-09 13:14:45,11,323
4196,41,START-41-323-20231209-011445-END,2023-12-09 13:14:45,11,323
4197,40,START-40-323-20231209-011449-END,2023-12-09 13:14:49,11,323
4198,1,START-1-323-20231209-011409-20231209-011449-END,2023-12-09 13:14:49,11,323
4199,11,START-11-323-20231209-011457-END,2023-12-09 13:14:57,11,323
4200,41,START-41-323-20231209-011457-END,2023-12-09 13:14:57,11,323
4201,40,START-40-323-20231209-011501-END,2023-12-09 13:15:01,11,323
4202,41,START-41-323-20231209-011501-END,2023-12-09 13:15:01,11,323
4203,40,START-40-323-20231209-011505-END,2023-12-09 13:15:05,11,323
4204,41,START-41-323-20231209-011505-END,2023-12-09 13:15:05,11,323
4205,40,START-40-323-20231209-011508-END,2023-12-09 13:15:09,11,323
4206,41,START-41-323-20231209-011509-END,2023-12-09 13:15:09,11,323
4207,40,START-40-323-20231209-011512-END,2023-12-09 13:15:12,11,323
4208,41,START-41-323-20231209-011512-END,2023-12-09 13:15:13,11,323
4209,40,START-40-323-20231209-011516-END,2023-12-09 13:15:16,11,323
4210,41,START-41-323-20231209-011516-END,2023-12-09 13:15:17,11,323
4211,40,START-40-323-20231209-011520-END,2023-12-09 13:15:20,11,323
4212,41,START-41-323-20231209-011520-END,2023-12-09 13:15:20,11,323
4213,40,START-40-323-20231209-011524-END,2023-12-09 13:15:24,11,323
4214,41,START-41-323-20231209-011524-END,2023-12-09 13:15:24,11,323
4215,40,START-40-323-20231209-011528-END,2023-12-09 13:15:28,11,323
4216,41,START-41-323-20231209-011528-END,2023-12-09 13:15:28,11,323
4217,40,START-40-323-20231209-011532-END,2023-12-09 13:15:32,11,323
4218,41,START-41-323-20231209-011532-END,2023-12-09 13:15:32,11,323
4219,40,START-40-323-20231209-011536-END,2023-12-09 13:15:36,11,323
4220,1,START-1-323-20231209-011457-20231209-011536-END,2023-12-09 13:15:36,11,323
4221,11,START-11-323-20231209-011544-END,2023-12-09 13:15:44,11,323
4222,41,START-41-323-20231209-011544-END,2023-12-09 13:15:44,11,323
4223,40,START-40-323-20231209-011548-END,2023-12-09 13:15:48,11,323
4224,41,START-41-323-20231209-011548-END,2023-12-09 13:15:48,11,323
4225,40,START-40-323-20231209-011552-END,2023-12-09 13:15:52,11,323
4226,41,START-41-323-20231209-011552-END,2023-12-09 13:15:52,11,323
4227,40,START-40-323-20231209-011556-END,2023-12-09 13:15:56,11,323
4228,41,START-41-323-20231209-011556-END,2023-12-09 13:15:56,11,323
4229,40,START-40-323-20231209-011600-END,2023-12-09 13:16:00,11,323
4230,41,START-41-323-20231209-011600-END,2023-12-09 13:16:00,11,323
4231,40,START-40-323-20231209-011604-END,2023-12-09 13:16:04,11,323
4232,41,START-41-323-20231209-011604-END,2023-12-09 13:16:04,11,323
4233,40,START-40-323-20231209-011608-END,2023-12-09 13:16:08,11,323
4234,41,START-41-323-20231209-011608-END,2023-12-09 13:16:08,11,323
4235,40,START-40-323-20231209-011612-END,2023-12-09 13:16:12,11,323
4236,41,START-41-323-20231209-011612-END,2023-12-09 13:16:12,11,323
4237,40,START-40-323-20231209-011616-END,2023-12-09 13:16:16,11,323
4238,41,START-41-323-20231209-011616-END,2023-12-09 13:16:16,11,323
4239,40,START-40-323-20231209-011620-END,2023-12-09 13:16:20,11,323
4240,41,START-41-323-20231209-011620-END,2023-12-09 13:16:20,11,323
4241,40,START-40-323-20231209-011624-END,2023-12-09 13:16:24,11,323
4242,1,START-1-323-20231209-011544-20231209-011624-END,2023-12-09 13:16:24,11,323
4243,11,START-11-323-20231209-011632-END,2023-12-09 13:16:32,11,323
4244,41,START-41-323-20231209-011632-END,2023-12-09 13:16:32,11,323
4245,40,START-40-323-20231209-011636-END,2023-12-09 13:16:36,11,323
4246,41,START-41-323-20231209-011636-END,2023-12-09 13:16:36,11,323
4247,40,START-40-323-20231209-011640-END,2023-12-09 13:16:40,11,323
4248,41,START-41-323-20231209-011640-END,2023-12-09 13:16:40,11,323
4249,40,START-40-323-20231209-011644-END,2023-12-09 13:16:44,11,323
4250,41,START-41-323-20231209-011644-END,2023-12-09 13:16:44,11,323
4251,40,START-40-323-20231209-011648-END,2023-12-09 13:16:48,11,323
4252,41,START-41-323-20231209-011648-END,2023-12-09 13:16:48,11,323
4253,40,START-40-323-20231209-011651-END,2023-12-09 13:16:52,11,323
4254,41,START-41-323-20231209-011652-END,2023-12-09 13:16:52,11,323
4255,40,START-40-323-20231209-011655-END,2023-12-09 13:16:55,11,323
4256,41,START-41-323-20231209-011655-END,2023-12-09 13:16:56,11,323
4257,40,START-40-323-20231209-011659-END,2023-12-09 13:16:59,11,323
4258,41,START-41-323-20231209-011659-END,2023-12-09 13:17:00,11,323
4259,40,START-40-323-20231209-011703-END,2023-12-09 13:17:03,11,323
4260,41,START-41-323-20231209-011703-END,2023-12-09 13:17:03,11,323
4261,40,START-40-323-20231209-011707-END,2023-12-09 13:17:07,11,323
4262,41,START-41-323-20231209-011707-END,2023-12-09 13:17:07,11,323
4263,40,START-40-323-20231209-011711-END,2023-12-09 13:17:11,11,323
4264,1,START-1-323-20231209-011632-20231209-011711-END,2023-12-09 13:17:11,11,323
4265,11,START-11-323-20231209-011719-END,2023-12-09 13:17:19,11,323
4266,41,START-41-323-20231209-011719-END,2023-12-09 13:17:19,11,323
4267,40,START-40-323-20231209-011723-END,2023-12-09 13:17:23,11,323
4268,41,START-41-323-20231209-011723-END,2023-12-09 13:17:23,11,323
4269,40,START-40-323-20231209-011727-END,2023-12-09 13:17:27,11,323
4270,41,START-41-323-20231209-011727-END,2023-12-09 13:17:27,11,323
4271,40,START-40-323-20231209-011731-END,2023-12-09 13:17:31,11,323
4272,41,START-41-323-20231209-011731-END,2023-12-09 13:17:31,11,323
4273,40,START-40-323-20231209-011735-END,2023-12-09 13:17:35,11,323
4274,41,START-41-323-20231209-011735-END,2023-12-09 13:17:35,11,323
4275,40,START-40-323-20231209-011739-END,2023-12-09 13:17:39,11,323
4276,41,START-41-323-20231209-011739-END,2023-12-09 13:17:39,11,323
4277,40,START-40-323-20231209-011743-END,2023-12-09 13:17:43,11,323
4278,41,START-41-323-20231209-011743-END,2023-12-09 13:17:43,11,323
4279,40,START-40-323-20231209-011747-END,2023-12-09 13:17:47,11,323
4280,41,START-41-323-20231209-011747-END,2023-12-09 13:17:47,11,323
4281,40,START-40-323-20231209-011751-END,2023-12-09 13:17:51,11,323
4282,41,START-41-323-20231209-011751-END,2023-12-09 13:17:51,11,323
4283,40,START-40-323-20231209-011755-END,2023-12-09 13:17:55,11,323
4284,41,START-41-323-20231209-011755-END,2023-12-09 13:17:55,11,323
4285,40,START-40-323-20231209-011759-END,2023-12-09 13:17:59,11,323
4286,1,START-1-323-20231209-011719-20231209-011759-END,2023-12-09 13:17:59,11,323
4287,11,START-11-323-20231209-011807-END,2023-12-09 13:18:07,11,323
4288,41,START-41-323-20231209-011807-END,2023-12-09 13:18:07,11,323
4289,40,START-40-323-20231209-011811-END,2023-12-09 13:18:11,11,323
4290,41,START-41-323-20231209-011811-END,2023-12-09 13:18:11,11,323
4291,40,START-40-323-20231209-011815-END,2023-12-09 13:18:15,11,323
4292,41,START-41-323-20231209-011815-END,2023-12-09 13:18:15,11,323
4293,40,START-40-323-20231209-011819-END,2023-12-09 13:18:19,11,323
4294,41,START-41-323-20231209-011819-END,2023-12-09 13:18:19,11,323
4295,40,START-40-323-20231209-011823-END,2023-12-09 13:18:23,11,323
4296,41,START-41-323-20231209-011823-END,2023-12-09 13:18:23,11,323
4297,40,START-40-323-20231209-011827-END,2023-12-09 13:18:27,11,323
4298,41,START-41-323-20231209-011827-END,2023-12-09 13:18:27,11,323
4299,40,START-40-323-20231209-011831-END,2023-12-09 13:18:31,11,323
4300,41,START-41-323-20231209-011831-END,2023-12-09 13:18:31,11,323
4301,40,START-40-323-20231209-011834-END,2023-12-09 13:18:34,11,323
4302,41,START-41-323-20231209-011835-END,2023-12-09 13:18:35,11,323
4303,40,START-40-323-20231209-011838-END,2023-12-09 13:18:38,11,323
4304,41,START-41-323-20231209-011838-END,2023-12-09 13:18:39,11,323
4305,40,START-40-323-20231209-011842-END,2023-12-09 13:18:42,11,323
4306,41,START-41-323-20231209-011842-END,2023-12-09 13:18:43,11,323
4307,40,START-40-323-20231209-012237-END,2023-12-09 13:22:37,11,323
4308,1,START-1-323-20231209-011807-20231209-012237-END,2023-12-09 13:22:37,11,323
4309,11,START-11-323-20231209-012245-END,2023-12-09 13:22:45,11,323
4310,41,START-41-323-20231209-012245-END,2023-12-09 13:22:45,11,323
4311,40,START-40-323-20231209-012249-END,2023-12-09 13:22:49,11,323
4312,41,START-41-323-20231209-012249-END,2023-12-09 13:22:49,11,323
4313,40,START-40-323-20231209-012253-END,2023-12-09 13:22:53,11,323
4314,41,START-41-323-20231209-012253-END,2023-12-09 13:22:53,11,323
4315,40,START-40-323-20231209-012257-END,2023-12-09 13:22:57,11,323
4316,41,START-41-323-20231209-012257-END,2023-12-09 13:22:57,11,323
4317,40,START-40-323-20231209-012301-END,2023-12-09 13:23:01,11,323
4318,41,START-41-323-20231209-012301-END,2023-12-09 13:23:01,11,323
4319,40,START-40-323-20231209-012305-END,2023-12-09 13:23:05,11,323
4320,41,START-41-323-20231209-012305-END,2023-12-09 13:23:05,11,323
4321,40,START-40-323-20231209-012309-END,2023-12-09 13:23:09,11,323
4322,41,START-41-323-20231209-012309-END,2023-12-09 13:23:09,11,323
4323,40,START-40-323-20231209-012313-END,2023-12-09 13:23:13,11,323
4324,41,START-41-323-20231209-012313-END,2023-12-09 13:23:13,11,323
4325,40,START-40-323-20231209-012317-END,2023-12-09 13:23:17,11,323
4326,41,START-41-323-20231209-012317-END,2023-12-09 13:23:17,11,323
4327,40,START-40-323-20231209-012321-END,2023-12-09 13:23:21,11,323
4328,41,START-41-323-20231209-012321-END,2023-12-09 13:23:21,11,323
4329,40,START-40-323-20231209-012325-END,2023-12-09 13:23:25,11,323
4330,1,START-1-323-20231209-012245-20231209-012325-END,2023-12-09 13:23:25,11,323
4331,11,START-11-323-20231209-012333-END,2023-12-09 13:23:33,11,323
4332,41,START-41-323-20231209-012333-END,2023-12-09 13:23:33,11,323
4333,40,START-40-323-20231209-012337-END,2023-12-09 13:23:37,11,323
4334,41,START-41-323-20231209-012337-END,2023-12-09 13:23:37,11,323
4335,40,START-40-323-20231209-012341-END,2023-12-09 13:23:41,11,323
4336,41,START-41-323-20231209-012341-END,2023-12-09 13:23:41,11,323
4337,40,START-40-323-20231209-012345-END,2023-12-09 13:23:45,11,323
4338,41,START-41-323-20231209-012345-END,2023-12-09 13:23:45,11,323
4339,40,START-40-323-20231209-012348-END,2023-12-09 13:23:49,11,323
4340,41,START-41-323-20231209-012349-END,2023-12-09 13:23:49,11,323
4341,40,START-40-323-20231209-012352-END,2023-12-09 13:23:52,11,323
4342,41,START-41-323-20231209-012353-END,2023-12-09 13:23:53,11,323
4343,40,START-40-323-20231209-012356-END,2023-12-09 13:23:56,11,323
4344,41,START-41-323-20231209-012356-END,2023-12-09 13:23:57,11,323
4345,40,START-40-323-20231209-012400-END,2023-12-09 13:24:00,11,323
4346,41,START-41-323-20231209-012400-END,2023-12-09 13:24:01,11,323
4347,40,START-40-323-20231209-012404-END,2023-12-09 13:24:04,11,323
4348,41,START-41-323-20231209-012404-END,2023-12-09 13:24:05,11,323
4349,40,START-40-323-20231209-012408-END,2023-12-09 13:24:08,11,323
4350,41,START-41-323-20231209-012408-END,2023-12-09 13:24:08,11,323
4351,40,START-40-323-20231209-012412-END,2023-12-09 13:24:12,11,323
4352,1,START-1-323-20231209-012333-20231209-012412-END,2023-12-09 13:24:12,11,323
4353,11,START-11-323-20231209-012420-END,2023-12-09 13:24:20,11,323
4354,41,START-41-323-20231209-012420-END,2023-12-09 13:24:21,11,323
4355,40,START-40-323-20231209-012424-END,2023-12-09 13:24:24,11,323
4356,41,START-41-323-20231209-012424-END,2023-12-09 13:24:24,11,323
4357,40,START-40-323-20231209-012428-END,2023-12-09 13:24:28,11,323
4358,41,START-41-323-20231209-012428-END,2023-12-09 13:24:28,11,323
4359,40,START-40-323-20231209-012432-END,2023-12-09 13:24:32,11,323
4360,41,START-41-323-20231209-012432-END,2023-12-09 13:24:32,11,323
4361,40,START-40-323-20231209-012436-END,2023-12-09 13:24:36,11,323
4362,41,START-41-323-20231209-012436-END,2023-12-09 13:24:36,11,323
4363,40,START-40-323-20231209-012440-END,2023-12-09 13:24:40,11,323
4364,41,START-41-323-20231209-012440-END,2023-12-09 13:24:40,11,323
4365,40,START-40-323-20231209-012444-END,2023-12-09 13:24:44,11,323
4366,41,START-41-323-20231209-012444-END,2023-12-09 13:24:44,11,323
4367,40,START-40-323-20231209-012448-END,2023-12-09 13:24:48,11,323
4368,41,START-41-323-20231209-012448-END,2023-12-09 13:24:48,11,323
4369,40,START-40-323-20231209-012452-END,2023-12-09 13:24:52,11,323
4370,41,START-41-323-20231209-012452-END,2023-12-09 13:24:52,11,323
4371,40,START-40-323-20231209-012456-END,2023-12-09 13:24:56,11,323
4372,41,START-41-323-20231209-012456-END,2023-12-09 13:24:56,11,323
4373,40,START-40-323-20231209-012500-END,2023-12-09 13:25:00,11,323
4374,1,START-1-323-20231209-012420-20231209-012500-END,2023-12-09 13:25:00,11,323
4375,11,START-11-323-20231209-012508-END,2023-12-09 13:25:08,11,323
4376,41,START-41-323-20231209-012508-END,2023-12-09 13:25:08,11,323
4377,40,START-40-323-20231209-012512-END,2023-12-09 13:25:12,11,323
4378,41,START-41-323-20231209-012512-END,2023-12-09 13:25:12,11,323
4379,40,START-40-323-20231209-012516-END,2023-12-09 13:25:16,11,323
4380,41,START-41-323-20231209-012516-END,2023-12-09 13:25:16,11,323
4381,40,START-40-323-20231209-012520-END,2023-12-09 13:25:20,11,323
4382,41,START-41-323-20231209-012520-END,2023-12-09 13:25:20,11,323
4383,40,START-40-323-20231209-012524-END,2023-12-09 13:25:24,11,323
4384,41,START-41-323-20231209-012524-END,2023-12-09 13:25:24,11,323
4385,40,START-40-323-20231209-012528-END,2023-12-09 13:25:28,11,323
4386,41,START-41-323-20231209-012528-END,2023-12-09 13:25:28,11,323
4387,40,START-40-323-20231209-012531-END,2023-12-09 13:25:32,11,323
4388,41,START-41-323-20231209-012532-END,2023-12-09 13:25:32,11,323
4389,40,START-40-323-20231209-012535-END,2023-12-09 13:25:35,11,323
4390,41,START-41-323-20231209-012536-END,2023-12-09 13:25:36,11,323
4391,40,START-40-323-20231209-012539-END,2023-12-09 13:25:39,11,323
4392,41,START-41-323-20231209-012539-END,2023-12-09 13:25:40,11,323
4393,40,START-40-323-20231209-012543-END,2023-12-09 13:25:43,11,323
4394,41,START-41-323-20231209-012543-END,2023-12-09 13:25:44,11,323
4395,40,START-40-323-20231209-012547-END,2023-12-09 13:25:47,11,323
4396,1,START-1-323-20231209-012508-20231209-012547-END,2023-12-09 13:25:47,11,323
4397,11,START-11-323-20231209-012555-END,2023-12-09 13:25:55,11,323
4398,41,START-41-323-20231209-012555-END,2023-12-09 13:25:56,11,323
4399,40,START-40-323-20231209-012559-END,2023-12-09 13:25:59,11,323
4400,41,START-41-323-20231209-012559-END,2023-12-09 13:26:00,11,323
4401,40,START-40-323-20231209-012603-END,2023-12-09 13:26:03,11,323
4402,41,START-41-323-20231209-012603-END,2023-12-09 13:26:03,11,323
4403,40,START-40-323-20231209-012607-END,2023-12-09 13:26:07,11,323
4404,41,START-41-323-20231209-012607-END,2023-12-09 13:26:07,11,323
4405,40,START-40-323-20231209-012611-END,2023-12-09 13:26:11,11,323
4406,41,START-41-323-20231209-012611-END,2023-12-09 13:26:11,11,323
4407,40,START-40-323-20231209-012615-END,2023-12-09 13:26:15,11,323
4408,41,START-41-323-20231209-012615-END,2023-12-09 13:26:15,11,323
4409,40,START-40-323-20231209-012619-END,2023-12-09 13:26:19,11,323
4410,41,START-41-323-20231209-012619-END,2023-12-09 13:26:19,11,323
4411,40,START-40-323-20231209-012623-END,2023-12-09 13:26:23,11,323
4412,41,START-41-323-20231209-012623-END,2023-12-09 13:26:23,11,323
4413,40,START-40-323-20231209-012627-END,2023-12-09 13:26:27,11,323
4414,41,START-41-323-20231209-012627-END,2023-12-09 13:26:27,11,323
4415,40,START-40-323-20231209-012631-END,2023-12-09 13:26:31,11,323
4416,41,START-41-323-20231209-012631-END,2023-12-09 13:26:31,11,323
4417,40,START-40-323-20231209-012635-END,2023-12-09 13:26:35,11,323
4418,1,START-1-323-20231209-012555-20231209-012635-END,2023-12-09 13:26:35,11,323
4419,11,START-11-323-20231209-012643-END,2023-12-09 13:26:43,11,323
4420,41,START-41-323-20231209-012643-END,2023-12-09 13:26:43,11,323
4421,40,START-40-323-20231209-012647-END,2023-12-09 13:26:47,11,323
4422,41,START-41-323-20231209-012647-END,2023-12-09 13:26:47,11,323
4423,40,START-40-323-20231209-012651-END,2023-12-09 13:26:51,11,323
4424,41,START-41-323-20231209-012651-END,2023-12-09 13:26:51,11,323
4425,40,START-40-323-20231209-012655-END,2023-12-09 13:26:55,11,323
4426,41,START-41-323-20231209-012655-END,2023-12-09 13:26:55,11,323
4427,40,START-40-323-20231209-012659-END,2023-12-09 13:26:59,11,323
4428,41,START-41-323-20231209-012659-END,2023-12-09 13:26:59,11,323
4429,40,START-40-323-20231209-012703-END,2023-12-09 13:27:03,11,323
4430,41,START-41-323-20231209-012703-END,2023-12-09 13:27:03,11,323
4431,40,START-40-323-20231209-012707-END,2023-12-09 13:27:07,11,323
4432,41,START-41-323-20231209-012707-END,2023-12-09 13:27:07,11,323
4433,40,START-40-323-20231209-012711-END,2023-12-09 13:27:11,11,323
4434,41,START-41-323-20231209-012711-END,2023-12-09 13:27:11,11,323
4435,40,START-40-323-20231209-012714-END,2023-12-09 13:27:14,11,323
4436,41,START-41-323-20231209-012715-END,2023-12-09 13:27:15,11,323
4437,40,START-40-323-20231209-012718-END,2023-12-09 13:27:18,11,323
4438,41,START-41-323-20231209-012718-END,2023-12-09 13:27:19,11,323
4439,40,START-40-323-20231209-012722-END,2023-12-09 13:27:22,11,323
4440,1,START-1-323-20231209-012643-20231209-012722-END,2023-12-09 13:27:23,11,323
4441,11,START-11-323-20231209-012730-END,2023-12-09 13:27:30,11,323
4442,41,START-41-323-20231209-012731-END,2023-12-09 13:27:31,11,323
4443,40,START-40-323-20231209-012734-END,2023-12-09 13:27:34,11,323
4444,41,START-41-323-20231209-012734-END,2023-12-09 13:27:35,11,323
4445,40,START-40-323-20231209-012738-END,2023-12-09 13:27:38,11,323
4446,41,START-41-323-20231209-012738-END,2023-12-09 13:27:39,11,323
4447,40,START-40-323-20231209-012742-END,2023-12-09 13:27:42,11,323
4448,41,START-41-323-20231209-012742-END,2023-12-09 13:27:42,11,323
4449,40,START-40-323-20231209-012746-END,2023-12-09 13:27:46,11,323
4450,41,START-41-323-20231209-012746-END,2023-12-09 13:27:46,11,323
4451,40,START-40-323-20231209-012750-END,2023-12-09 13:27:50,11,323
4452,41,START-41-323-20231209-012750-END,2023-12-09 13:27:50,11,323
4453,40,START-40-323-20231209-012754-END,2023-12-09 13:27:54,11,323
4454,41,START-41-323-20231209-012754-END,2023-12-09 13:27:54,11,323
4455,40,START-40-323-20231209-012758-END,2023-12-09 13:27:58,11,323
4456,41,START-41-323-20231209-012758-END,2023-12-09 13:27:58,11,323
4457,40,START-40-323-20231209-012802-END,2023-12-09 13:28:02,11,323
4458,41,START-41-323-20231209-012802-END,2023-12-09 13:28:02,11,323
4459,40,START-40-323-20231209-012806-END,2023-12-09 13:28:06,11,323
